Date,Country,Lat,Long,Confirmed,Deaths,GDP_Nominal_per_capta,Province/State,pop,urbanpop,density,medianage,smokers,tests,testpop,health_exp_pc,hospibed,quarantine,schools,restrictions,temperature,humidity,recovered
2020-01-27,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,78,0
2020-01-28,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,76,0
2020-01-29,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,73,0
2020-01-30,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,73,0
2020-01-31,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,75,0
2020-02-01,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,76,0
2020-02-02,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,73,0
2020-02-03,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,73,0
2020-02-04,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,76,0
2020-02-05,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,79,0
2020-02-06,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,77,0
2020-02-07,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,76,0
2020-02-08,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,74,0
2020-02-09,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,76,0
2020-02-10,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,76,0
2020-02-11,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,76,0
2020-02-12,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,78,0
2020-02-13,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,75,0
2020-02-14,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,77,0
2020-02-15,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,79,0
2020-02-16,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,78,0
2020-02-17,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,78,0
2020-02-18,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,75,0
2020-02-19,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,75,0
2020-02-20,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,72,0
2020-02-21,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,25,74,0
2020-02-22,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,74,0
2020-02-23,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,70,0
2020-02-24,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,69,0
2020-02-25,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,77,0
2020-02-26,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,25,79,0
2020-02-27,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,77,0
2020-02-28,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,77,0
2020-02-29,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,80,0
2020-03-01,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,76,0
2020-03-02,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,25,71,0
2020-03-03,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,25,74,0
2020-03-04,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,77,0
2020-03-05,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,76,0
2020-03-06,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,77,0
2020-03-07,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,25,78,0
2020-03-08,France,18.0708,-63.0501,0,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,25,70,0
2020-03-09,France,18.0708,-63.0501,2,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,25,72,0
2020-03-10,France,18.0708,-63.0501,2,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,73,0
2020-03-11,France,18.0708,-63.0501,2,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,25,78,0
2020-03-12,France,18.0708,-63.0501,2,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,78,0
2020-03-13,France,18.0708,-63.0501,2,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,78,0
2020-03-14,France,18.0708,-63.0501,2,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,26,72,0
2020-03-15,France,18.0708,-63.0501,2,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,1,-999,-999,25,74,0
2020-03-16,France,18.0708,-63.0501,2,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,1,-999,-999,26,73,0
2020-03-17,France,18.0708,-63.0501,2,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,1,-999,-999,26,74,0
2020-03-18,France,18.0708,-63.0501,3,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,1,-999,-999,26,77,0
2020-03-19,France,18.0708,-63.0501,4,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,1,-999,-999,26,76,0
2020-03-20,France,18.0708,-63.0501,4,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,1,-999,-999,26,75,0
2020-03-21,France,18.0708,-63.0501,4,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,1,-999,-999,25,76,0
2020-03-22,France,18.0708,-63.0501,5,0,42643,St Martin,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,1,-999,-999,25,77,0
2020-01-22,France,46.2276,2.2137,0,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,9,61,0
2020-01-23,France,46.2276,2.2137,0,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,10,66,0
2020-01-24,France,46.2276,2.2137,2,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,12,85,0
2020-01-25,France,46.2276,2.2137,3,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,11,85,0
2020-01-26,France,46.2276,2.2137,3,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,8,90,0
2020-01-27,France,46.2276,2.2137,3,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,7,90,0
2020-01-28,France,46.2276,2.2137,4,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,6,89,0
2020-01-29,France,46.2276,2.2137,5,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,8,93,0
2020-01-30,France,46.2276,2.2137,5,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,10,94,0
2020-01-31,France,46.2276,2.2137,5,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,11,95,0
2020-02-01,France,46.2276,2.2137,6,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,12,91,0
2020-02-02,France,46.2276,2.2137,6,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,12,94,0
2020-02-03,France,46.2276,2.2137,6,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,14,84,0
2020-02-04,France,46.2276,2.2137,6,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,5,90,0
2020-02-05,France,46.2276,2.2137,6,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,6,94,0
2020-02-06,France,46.2276,2.2137,6,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,8,68,0
2020-02-07,France,46.2276,2.2137,6,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,11,79,0
2020-02-08,France,46.2276,2.2137,11,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,10,80,0
2020-02-09,France,46.2276,2.2137,11,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,11,82,0
2020-02-10,France,46.2276,2.2137,11,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,10,83,0
2020-02-11,France,46.2276,2.2137,11,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,8,84,0
2020-02-12,France,46.2276,2.2137,11,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,8,88,2
2020-02-13,France,46.2276,2.2137,11,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,10,84,2
2020-02-14,France,46.2276,2.2137,11,0,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,10,87,2
2020-02-15,France,46.2276,2.2137,12,1,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,13,74,4
2020-02-16,France,46.2276,2.2137,12,1,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,15,60,4
2020-02-17,France,46.2276,2.2137,12,1,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,9,87,4
2020-02-18,France,46.2276,2.2137,12,1,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,8,90,4
2020-02-19,France,46.2276,2.2137,12,1,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,7,95,4
2020-02-20,France,46.2276,2.2137,12,1,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,11,85,4
2020-02-21,France,46.2276,2.2137,12,1,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,10,77,4
2020-02-22,France,46.2276,2.2137,12,1,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,12,76,4
2020-02-23,France,46.2276,2.2137,12,1,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,13,80,4
2020-02-24,France,46.2276,2.2137,12,1,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,14,81,4
2020-02-25,France,46.2276,2.2137,14,1,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,7,91,11
2020-02-26,France,46.2276,2.2137,18,2,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,4,87,11
2020-02-27,France,46.2276,2.2137,38,2,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,9,94,11
2020-02-28,France,46.2276,2.2137,57,2,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,9,90,11
2020-02-29,France,46.2276,2.2137,100,2,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,10,81,12
2020-03-01,France,46.2276,2.2137,130,2,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,7,91,12
2020-03-02,France,46.2276,2.2137,191,3,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,6,93,12
2020-03-03,France,46.2276,2.2137,204,4,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,4,97,12
2020-03-04,France,46.2276,2.2137,285,4,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,5,94,12
2020-03-05,France,46.2276,2.2137,377,6,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,10,94,12
2020-03-06,France,46.2276,2.2137,653,9,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,5,95,12
2020-03-07,France,46.2276,2.2137,949,11,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,7,92,12
2020-03-08,France,46.2276,2.2137,1126,19,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,10,90,12
2020-03-09,France,46.2276,2.2137,1209,19,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,8,90,12
2020-03-10,France,46.2276,2.2137,1784,33,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,10,94,12
2020-03-11,France,46.2276,2.2137,2281,48,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,12,93,12
2020-03-12,France,46.2276,2.2137,2281,48,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,11,89,12
2020-03-13,France,46.2276,2.2137,3661,79,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,10,77,12
2020-03-14,France,46.2276,2.2137,4469,91,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,0,-999,-999,11,82,12
2020-03-15,France,46.2276,2.2137,4499,91,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,1,-999,-999,16,76,12
2020-03-16,France,46.2276,2.2137,6633,148,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,1,-999,-999,13,85,12
2020-03-17,France,46.2276,2.2137,7652,148,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,1,-999,-999,17,85,12
2020-03-18,France,46.2276,2.2137,9043,148,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,1,-999,-999,18,83,12
2020-03-19,France,46.2276,2.2137,10871,243,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,1,-999,-999,19,78,12
2020-03-20,France,46.2276,2.2137,12612,450,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,1,-999,-999,19,67,12
2020-03-21,France,46.2276,2.2137,14282,562,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,1,-999,-999,17,82,12
2020-03-22,France,46.2276,2.2137,16018,674,42643,France,65273511,53524279,119,42,18080762.55,11071,5895.90019,4026,6.5,1,-999,-999,14,86,2200
2020-01-22,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,35,68,0
2020-01-23,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,33,67,0
2020-01-24,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,35,65,0
2020-01-25,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,36,61,0
2020-01-26,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,35,57,0
2020-01-27,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,34,65,0
2020-01-28,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,38,59,0
2020-01-29,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,37,68,0
2020-01-30,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,36,72,0
2020-01-31,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,35,75,0
2020-02-01,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,37,72,0
2020-02-02,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,36,75,0
2020-02-03,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,30,85,0
2020-02-04,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,33,78,0
2020-02-05,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,34,75,0
2020-02-06,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,36,74,0
2020-02-07,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,36,75,0
2020-02-08,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,32,81,0
2020-02-09,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,33,82,0
2020-02-10,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,35,73,0
2020-02-11,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,31,84,0
2020-02-12,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,34,76,0
2020-02-13,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,35,76,0
2020-02-14,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,36,67,0
2020-02-15,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,35,66,0
2020-02-16,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,34,69,0
2020-02-17,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,33,78,0
2020-02-18,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,35,77,0
2020-02-19,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,35,78,0
2020-02-20,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,36,71,0
2020-02-21,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,37,64,0
2020-02-22,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,35,77,0
2020-02-23,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,33,85,0
2020-02-24,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,33,80,0
2020-02-25,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,38,71,0
2020-02-26,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,32,89,0
2020-02-27,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,33,76,0
2020-02-28,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,31,87,0
2020-02-29,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,32,83,0
2020-03-01,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,34,77,0
2020-03-02,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,37,80,0
2020-03-03,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,35,71,0
2020-03-04,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,38,72,0
2020-03-05,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,35,77,0
2020-03-06,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,29,89,0
2020-03-07,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,26,97,0
2020-03-08,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,36,73,0
2020-03-09,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,36,77,0
2020-03-10,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,32,87,0
2020-03-11,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,30,87,0
2020-03-12,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,34,80,0
2020-03-13,Gabon,-0.8037,11.6094,0,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,35,73,0
2020-03-14,Gabon,-0.8037,11.6094,1,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,36,67,0
2020-03-15,Gabon,-0.8037,11.6094,1,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,37,75,0
2020-03-16,Gabon,-0.8037,11.6094,1,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,36,80,0
2020-03-17,Gabon,-0.8037,11.6094,1,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,32,86,0
2020-03-18,Gabon,-0.8037,11.6094,1,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,38,73,0
2020-03-19,Gabon,-0.8037,11.6094,1,0,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,32,83,0
2020-03-20,Gabon,-0.8037,11.6094,3,1,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,23,98,0
2020-03-21,Gabon,-0.8037,11.6094,4,1,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,25,94,0
2020-03-22,Gabon,-0.8037,11.6094,5,1,8489,,2225734,1936388,9,23,-999,-999,-999,198,6.3,-999,-999,-999,32,76,0
2020-01-22,Georgia,42.3154,43.3569,0,0,5138,,3717000,-999,-999,-999,-999,-999,-999,281,-999,-999,0,-999,1,92,0
2020-01-23,Georgia,42.3154,43.3569,0,0,5138,,3717000,-999,-999,-999,-999,-999,-999,281,-999,-999,0,-999,1,91,0
2020-01-24,Georgia,42.3154,43.3569,0,0,5138,,3717000,-999,-999,-999,-999,-999,-999,281,-999,-999,0,-999,-2,87,0
2020-01-25,Georgia,42.3154,43.3569,0,0,5138,,3717000,-999,-999,-999,-999,-999,-999,281,-999,-999,0,-999,0,75,0
