Cdufmun;Município;DATA;Número de registros;População;UF;Índice de isolamento
;Estado de São Paulo;09/04/2020;1;;;47%
;Estado de São Paulo;10/04/2020;1;;;57%
;Estado de São Paulo;11/04/2020;1;;;55%
;Estado de São Paulo;12/04/2020;1;;;59%
;Estado de São Paulo;13/04/2020;1;;;50%
;Estado de São Paulo;14/04/2020;1;;;50%
;Estado de São Paulo;15/04/2020;1;;;50%
;Estado de São Paulo;16/04/2020;1;;;49%
;Estado de São Paulo;17/04/2020;1;;;49%
;Estado de São Paulo;18/04/2020;1;;;54%
;Estado de São Paulo;19/04/2020;1;;;59%
;Estado de São Paulo;20/04/2020;1;;;51%
3501608;Americana;05/03/2020;1;239597;SP;35%
3501905;Amparo;05/03/2020;1;72195;SP;41%
3502804;Araçatuba;05/03/2020;1;197016;SP;31%
3503208;Araraquara;05/03/2020;1;236072;SP;32%
3503307;Araras;05/03/2020;1;134236;SP;37%
3503901;Arujá;05/03/2020;1;89824;SP;36%
3504008;Assis;05/03/2020;1;104386;SP;36%
3504107;Atibaia;05/03/2020;1;142761;SP;36%
3504503;Avaré;05/03/2020;1;90655;SP;38%
3505500;Barretos;05/03/2020;1;122098;SP;41%
3505708;Barueri;05/03/2020;1;274182;SP;28%
3506102;Bebedouro;05/03/2020;1;77496;SP;48%
3506508;Birigui;05/03/2020;1;123638;SP;40%
3507506;Botucatu;05/03/2020;1;146497;SP;35%
3507605;Bragança Paulista;05/03/2020;1;168668;SP;33%
3508504;Caçapava;05/03/2020;1;94263;SP;44%
3509007;Caieiras;05/03/2020;1;101470;SP;34%
3509205;Cajamar;05/03/2020;1;76801;SP;41%
3509601;Campo Limpo Paulista;05/03/2020;1;84650;SP;37%
3510500;Caraguatatuba;05/03/2020;1;121532;SP;44%
3511102;Catanduva;05/03/2020;1;121862;SP;33%
3513009;Cotia;05/03/2020;1;249210;SP;35%
3513405;Cruzeiro;05/03/2020;1;82238;SP;51%
3513504;Cubatão;05/03/2020;1;130705;SP;37%
3515004;Embu das Artes;05/03/2020;1;273726;SP;35%
3515707;Ferraz de Vasconcelos;05/03/2020;1;194276;SP;35%
3516309;Francisco Morato;05/03/2020;1;175844;SP;34%
3516408;Franco da Rocha;05/03/2020;1;154489;SP;37%
3518404;Guaratinguetá;05/03/2020;1;121798;SP;41%
3519071;Hortolândia;05/03/2020;1;230851;SP;36%
3519709;Ibiúna;05/03/2020;1;78878;SP;48%
3520509;Indaiatuba;05/03/2020;1;251627;SP;35%
3522109;Itanhaém;05/03/2020;1;101816;SP;46%
3522208;Itapecerica da Serra;05/03/2020;1;175693;SP;39%
3522307;Itapetininga;05/03/2020;1;163901;SP;38%
3522406;Itapeva;05/03/2020;1;94354;SP;38%
3522505;Itapevi;05/03/2020;1;237700;SP;35%
3522604;Itapira;05/03/2020;1;74773;SP;42%
3523404;Itatiba;05/03/2020;1;120858;SP;34%
3523909;Itu;05/03/2020;1;173939;SP;35%
3524303;Jaboticabal;05/03/2020;1;77263;SP;37%
3524402;Jacareí;05/03/2020;1;233662;SP;37%
3525003;Jandira;05/03/2020;1;124937;SP;32%
3525300;Jaú;05/03/2020;1;150252;SP;37%
3526704;Leme;05/03/2020;1;103391;SP;45%
3527108;Lins;05/03/2020;1;78013;SP;37%
3527207;Lorena;05/03/2020;1;88706;SP;49%
3528502;Mairiporã;05/03/2020;1;100179;SP;41%
3529005;Marília;05/03/2020;1;238882;SP;32%
3529302;Matão;05/03/2020;1;83170;SP;37%
3530706;Mogi Guaçu;05/03/2020;1;151888;SP;40%
3530805;Mogi Mirim;05/03/2020;1;93189;SP;40%
3534708;Ourinhos;05/03/2020;1;113542;SP;34%
3536505;Paulínia;05/03/2020;1;109424;SP;34%
3538006;Pindamonhangaba;05/03/2020;1;168328;SP;43%
3539301;Pirassununga;05/03/2020;1;76409;SP;45%
3539806;Poá;05/03/2020;1;117452;SP;37%
3541406;Presidente Prudente;05/03/2020;1;228743;SP;30%
3543303;Ribeirão Pires;05/03/2020;1;123393;SP;39%
3543907;Rio Claro;05/03/2020;1;206424;SP;36%
3545209;Salto;05/03/2020;1;118663;SP;35%
3545803;Santa Bárbara d'Oeste;05/03/2020;1;193475;SP;32%
3547304;Santana de Parnaíba;05/03/2020;1;139447;SP;33%
3548807;São Caetano do Sul;05/03/2020;1;161127;SP;28%
3548906;São Carlos;05/03/2020;1;251983;SP;35%
3549102;São João da Boa Vista;05/03/2020;1;91211;SP;42%
3550605;São Roque;05/03/2020;1;91016;SP;39%
3550704;São Sebastião;05/03/2020;1;88980;SP;52%
3551702;Sertãozinho;05/03/2020;1;125815;SP;41%
3552403;Sumaré;05/03/2020;1;282441;SP;33%
3552809;Taboão da Serra;05/03/2020;1;289664;SP;31%
3554003;Tatuí;05/03/2020;1;121766;SP;38%
3555406;Ubatuba;05/03/2020;1;90799;SP;49%
3556206;Valinhos;05/03/2020;1;129193;SP;32%
3556503;Várzea Paulista;05/03/2020;1;121838;SP;32%
3556701;Vinhedo;05/03/2020;1;78728;SP;35%
3557006;Votorantim;05/03/2020;1;122480;SP;36%
3557105;Votuporanga;05/03/2020;1;94547;SP;45%
3501608;Americana;06/03/2020;1;239597;SP;34%
3501905;Amparo;06/03/2020;1;72195;SP;40%
3502804;Araçatuba;06/03/2020;1;197016;SP;30%
3503208;Araraquara;06/03/2020;1;236072;SP;30%
3503307;Araras;06/03/2020;1;134236;SP;35%
3503901;Arujá;06/03/2020;1;89824;SP;34%
3504008;Assis;06/03/2020;1;104386;SP;34%
3504107;Atibaia;06/03/2020;1;142761;SP;33%
3504503;Avaré;06/03/2020;1;90655;SP;35%
3505500;Barretos;06/03/2020;1;122098;SP;39%
3505708;Barueri;06/03/2020;1;274182;SP;27%
3506102;Bebedouro;06/03/2020;1;77496;SP;46%
3506508;Birigui;06/03/2020;1;123638;SP;38%
3507506;Botucatu;06/03/2020;1;146497;SP;32%
3507605;Bragança Paulista;06/03/2020;1;168668;SP;31%
3508504;Caçapava;06/03/2020;1;94263;SP;42%
3509007;Caieiras;06/03/2020;1;101470;SP;32%
3509205;Cajamar;06/03/2020;1;76801;SP;39%
3509601;Campo Limpo Paulista;06/03/2020;1;84650;SP;35%
3510500;Caraguatatuba;06/03/2020;1;121532;SP;40%
3511102;Catanduva;06/03/2020;1;121862;SP;32%
3513009;Cotia;06/03/2020;1;249210;SP;34%
3513405;Cruzeiro;06/03/2020;1;82238;SP;49%
3513504;Cubatão;06/03/2020;1;130705;SP;34%
3515004;Embu das Artes;06/03/2020;1;273726;SP;34%
3515707;Ferraz de Vasconcelos;06/03/2020;1;194276;SP;33%
3516309;Francisco Morato;06/03/2020;1;175844;SP;33%
3516408;Franco da Rocha;06/03/2020;1;154489;SP;34%
3518404;Guaratinguetá;06/03/2020;1;121798;SP;38%
3519071;Hortolândia;06/03/2020;1;230851;SP;36%
3519709;Ibiúna;06/03/2020;1;78878;SP;46%
3520509;Indaiatuba;06/03/2020;1;251627;SP;35%
3522109;Itanhaém;06/03/2020;1;101816;SP;42%
3522208;Itapecerica da Serra;06/03/2020;1;175693;SP;38%
3522307;Itapetininga;06/03/2020;1;163901;SP;36%
3522406;Itapeva;06/03/2020;1;94354;SP;36%
3522505;Itapevi;06/03/2020;1;237700;SP;33%
3522604;Itapira;06/03/2020;1;74773;SP;39%
3523404;Itatiba;06/03/2020;1;120858;SP;32%
3523909;Itu;06/03/2020;1;173939;SP;33%
3524303;Jaboticabal;06/03/2020;1;77263;SP;35%
3524402;Jacareí;06/03/2020;1;233662;SP;35%
3525003;Jandira;06/03/2020;1;124937;SP;32%
3525300;Jaú;06/03/2020;1;150252;SP;34%
3526704;Leme;06/03/2020;1;103391;SP;44%
3527108;Lins;06/03/2020;1;78013;SP;31%
3527207;Lorena;06/03/2020;1;88706;SP;48%
3528502;Mairiporã;06/03/2020;1;100179;SP;39%
3529005;Marília;06/03/2020;1;238882;SP;29%
3529302;Matão;06/03/2020;1;83170;SP;34%
3530706;Mogi Guaçu;06/03/2020;1;151888;SP;38%
3530805;Mogi Mirim;06/03/2020;1;93189;SP;38%
3534708;Ourinhos;06/03/2020;1;113542;SP;32%
3536505;Paulínia;06/03/2020;1;109424;SP;34%
3538006;Pindamonhangaba;06/03/2020;1;168328;SP;42%
3539301;Pirassununga;06/03/2020;1;76409;SP;43%
3539806;Poá;06/03/2020;1;117452;SP;36%
3541406;Presidente Prudente;06/03/2020;1;228743;SP;28%
3543303;Ribeirão Pires;06/03/2020;1;123393;SP;38%
3543907;Rio Claro;06/03/2020;1;206424;SP;35%
3545209;Salto;06/03/2020;1;118663;SP;34%
3545803;Santa Bárbara d'Oeste;06/03/2020;1;193475;SP;32%
3547304;Santana de Parnaíba;06/03/2020;1;139447;SP;33%
3548807;São Caetano do Sul;06/03/2020;1;161127;SP;27%
3548906;São Carlos;06/03/2020;1;251983;SP;33%
3549102;São João da Boa Vista;06/03/2020;1;91211;SP;39%
3550605;São Roque;06/03/2020;1;91016;SP;38%
3550704;São Sebastião;06/03/2020;1;88980;SP;46%
3551702;Sertãozinho;06/03/2020;1;125815;SP;39%
3552403;Sumaré;06/03/2020;1;282441;SP;32%
3552809;Taboão da Serra;06/03/2020;1;289664;SP;30%
3554003;Tatuí;06/03/2020;1;121766;SP;34%
3555406;Ubatuba;06/03/2020;1;90799;SP;47%
3556206;Valinhos;06/03/2020;1;129193;SP;32%
3556503;Várzea Paulista;06/03/2020;1;121838;SP;31%
3556701;Vinhedo;06/03/2020;1;78728;SP;35%
3557006;Votorantim;06/03/2020;1;122480;SP;34%
3557105;Votuporanga;06/03/2020;1;94547;SP;41%
3501608;Americana;12/03/2020;1;239597;SP;31%
3501905;Amparo;12/03/2020;1;72195;SP;38%
3502804;Araçatuba;12/03/2020;1;197016;SP;29%
3503208;Araraquara;12/03/2020;1;236072;SP;28%
3503307;Araras;12/03/2020;1;134236;SP;34%
3503901;Arujá;12/03/2020;1;89824;SP;31%
3504008;Assis;12/03/2020;1;104386;SP;31%
3504107;Atibaia;12/03/2020;1;142761;SP;33%
3504503;Avaré;12/03/2020;1;90655;SP;34%
3505500;Barretos;12/03/2020;1;122098;SP;36%
3505708;Barueri;12/03/2020;1;274182;SP;25%
3506102;Bebedouro;12/03/2020;1;77496;SP;41%
3506508;Birigui;12/03/2020;1;123638;SP;37%
3507506;Botucatu;12/03/2020;1;146497;SP;31%
3507605;Bragança Paulista;12/03/2020;1;168668;SP;29%
3508504;Caçapava;12/03/2020;1;94263;SP;41%
3509007;Caieiras;12/03/2020;1;101470;SP;31%
3509205;Cajamar;12/03/2020;1;76801;SP;38%
3509601;Campo Limpo Paulista;12/03/2020;1;84650;SP;34%
3510500;Caraguatatuba;12/03/2020;1;121532;SP;38%
3511102;Catanduva;12/03/2020;1;121862;SP;29%
3513009;Cotia;12/03/2020;1;249210;SP;33%
3513405;Cruzeiro;12/03/2020;1;82238;SP;45%
3513504;Cubatão;12/03/2020;1;130705;SP;29%
3515004;Embu das Artes;12/03/2020;1;273726;SP;32%
3515707;Ferraz de Vasconcelos;12/03/2020;1;194276;SP;32%
3516309;Francisco Morato;12/03/2020;1;175844;SP;32%
3516408;Franco da Rocha;12/03/2020;1;154489;SP;32%
3518404;Guaratinguetá;12/03/2020;1;121798;SP;37%
3519071;Hortolândia;12/03/2020;1;230851;SP;32%
3519709;Ibiúna;12/03/2020;1;78878;SP;44%
3520509;Indaiatuba;12/03/2020;1;251627;SP;32%
3522109;Itanhaém;12/03/2020;1;101816;SP;41%
3522208;Itapecerica da Serra;12/03/2020;1;175693;SP;36%
3522307;Itapetininga;12/03/2020;1;163901;SP;34%
3522406;Itapeva;12/03/2020;1;94354;SP;36%
3522505;Itapevi;12/03/2020;1;237700;SP;32%
3522604;Itapira;12/03/2020;1;74773;SP;38%
3523404;Itatiba;12/03/2020;1;120858;SP;30%
3523909;Itu;12/03/2020;1;173939;SP;31%
3524303;Jaboticabal;12/03/2020;1;77263;SP;33%
3524402;Jacareí;12/03/2020;1;233662;SP;32%
3525003;Jandira;12/03/2020;1;124937;SP;30%
3525300;Jaú;12/03/2020;1;150252;SP;33%
3526704;Leme;12/03/2020;1;103391;SP;42%
3527108;Lins;12/03/2020;1;78013;SP;33%
3527207;Lorena;12/03/2020;1;88706;SP;46%
3528502;Mairiporã;12/03/2020;1;100179;SP;37%
3529005;Marília;12/03/2020;1;238882;SP;28%
3529302;Matão;12/03/2020;1;83170;SP;33%
3530706;Mogi Guaçu;12/03/2020;1;151888;SP;35%
3530805;Mogi Mirim;12/03/2020;1;93189;SP;37%
3534708;Ourinhos;12/03/2020;1;113542;SP;30%
3536505;Paulínia;12/03/2020;1;109424;SP;31%
3538006;Pindamonhangaba;12/03/2020;1;168328;SP;39%
3539301;Pirassununga;12/03/2020;1;76409;SP;41%
3539806;Poá;12/03/2020;1;117452;SP;33%
3541406;Presidente Prudente;12/03/2020;1;228743;SP;26%
3543303;Ribeirão Pires;12/03/2020;1;123393;SP;36%
3543907;Rio Claro;12/03/2020;1;206424;SP;33%
3545209;Salto;12/03/2020;1;118663;SP;33%
3545803;Santa Bárbara d'Oeste;12/03/2020;1;193475;SP;30%
3547304;Santana de Parnaíba;12/03/2020;1;139447;SP;32%
3548807;São Caetano do Sul;12/03/2020;1;161127;SP;26%
3548906;São Carlos;12/03/2020;1;251983;SP;31%
3549102;São João da Boa Vista;12/03/2020;1;91211;SP;37%
3550605;São Roque;12/03/2020;1;91016;SP;36%
3550704;São Sebastião;12/03/2020;1;88980;SP;44%
3551702;Sertãozinho;12/03/2020;1;125815;SP;35%
3552403;Sumaré;12/03/2020;1;282441;SP;30%
3552809;Taboão da Serra;12/03/2020;1;289664;SP;28%
3554003;Tatuí;12/03/2020;1;121766;SP;34%
3555406;Ubatuba;12/03/2020;1;90799;SP;45%
3556206;Valinhos;12/03/2020;1;129193;SP;29%
3556503;Várzea Paulista;12/03/2020;1;121838;SP;30%
3556701;Vinhedo;12/03/2020;1;78728;SP;34%
3557006;Votorantim;12/03/2020;1;122480;SP;32%
3557105;Votuporanga;12/03/2020;1;94547;SP;41%
3501608;Americana;13/03/2020;1;239597;SP;34%
3501905;Amparo;13/03/2020;1;72195;SP;40%
3502804;Araçatuba;13/03/2020;1;197016;SP;31%
3503208;Araraquara;13/03/2020;1;236072;SP;30%
3503307;Araras;13/03/2020;1;134236;SP;36%
3503901;Arujá;13/03/2020;1;89824;SP;35%
3504008;Assis;13/03/2020;1;104386;SP;34%
3504107;Atibaia;13/03/2020;1;142761;SP;35%
3504503;Avaré;13/03/2020;1;90655;SP;37%
3505500;Barretos;13/03/2020;1;122098;SP;39%
3505708;Barueri;13/03/2020;1;274182;SP;28%
3506102;Bebedouro;13/03/2020;1;77496;SP;47%
3506508;Birigui;13/03/2020;1;123638;SP;39%
3507506;Botucatu;13/03/2020;1;146497;SP;34%
3507605;Bragança Paulista;13/03/2020;1;168668;SP;31%
3508504;Caçapava;13/03/2020;1;94263;SP;43%
3509007;Caieiras;13/03/2020;1;101470;SP;33%
3509205;Cajamar;13/03/2020;1;76801;SP;41%
3509601;Campo Limpo Paulista;13/03/2020;1;84650;SP;36%
3510500;Caraguatatuba;13/03/2020;1;121532;SP;41%
3511102;Catanduva;13/03/2020;1;121862;SP;32%
3513009;Cotia;13/03/2020;1;249210;SP;36%
3513405;Cruzeiro;13/03/2020;1;82238;SP;49%
3513504;Cubatão;13/03/2020;1;130705;SP;33%
3515004;Embu das Artes;13/03/2020;1;273726;SP;35%
3515707;Ferraz de Vasconcelos;13/03/2020;1;194276;SP;35%
3516309;Francisco Morato;13/03/2020;1;175844;SP;34%
3516408;Franco da Rocha;13/03/2020;1;154489;SP;34%
3518404;Guaratinguetá;13/03/2020;1;121798;SP;39%
3519071;Hortolândia;13/03/2020;1;230851;SP;36%
3519709;Ibiúna;13/03/2020;1;78878;SP;46%
3520509;Indaiatuba;13/03/2020;1;251627;SP;36%
3522109;Itanhaém;13/03/2020;1;101816;SP;44%
3522208;Itapecerica da Serra;13/03/2020;1;175693;SP;39%
3522307;Itapetininga;13/03/2020;1;163901;SP;37%
3522406;Itapeva;13/03/2020;1;94354;SP;37%
3522505;Itapevi;13/03/2020;1;237700;SP;34%
3522604;Itapira;13/03/2020;1;74773;SP;40%
3523404;Itatiba;13/03/2020;1;120858;SP;33%
3523909;Itu;13/03/2020;1;173939;SP;34%
3524303;Jaboticabal;13/03/2020;1;77263;SP;35%
3524402;Jacareí;13/03/2020;1;233662;SP;35%
3525003;Jandira;13/03/2020;1;124937;SP;32%
3525300;Jaú;13/03/2020;1;150252;SP;36%
3526704;Leme;13/03/2020;1;103391;SP;45%
3527108;Lins;13/03/2020;1;78013;SP;36%
3527207;Lorena;13/03/2020;1;88706;SP;49%
3528502;Mairiporã;13/03/2020;1;100179;SP;40%
3529005;Marília;13/03/2020;1;238882;SP;30%
3529302;Matão;13/03/2020;1;83170;SP;35%
3530706;Mogi Guaçu;13/03/2020;1;151888;SP;37%
3530805;Mogi Mirim;13/03/2020;1;93189;SP;39%
3534708;Ourinhos;13/03/2020;1;113542;SP;33%
3536505;Paulínia;13/03/2020;1;109424;SP;34%
3538006;Pindamonhangaba;13/03/2020;1;168328;SP;42%
3539301;Pirassununga;13/03/2020;1;76409;SP;44%
3539806;Poá;13/03/2020;1;117452;SP;36%
3541406;Presidente Prudente;13/03/2020;1;228743;SP;28%
3543303;Ribeirão Pires;13/03/2020;1;123393;SP;38%
3543907;Rio Claro;13/03/2020;1;206424;SP;36%
3545209;Salto;13/03/2020;1;118663;SP;35%
3545803;Santa Bárbara d'Oeste;13/03/2020;1;193475;SP;32%
3547304;Santana de Parnaíba;13/03/2020;1;139447;SP;34%
3548807;São Caetano do Sul;13/03/2020;1;161127;SP;28%
3548906;São Carlos;13/03/2020;1;251983;SP;34%
3549102;São João da Boa Vista;13/03/2020;1;91211;SP;40%
3550605;São Roque;13/03/2020;1;91016;SP;37%
3550704;São Sebastião;13/03/2020;1;88980;SP;47%
3551702;Sertãozinho;13/03/2020;1;125815;SP;40%
3552403;Sumaré;13/03/2020;1;282441;SP;33%
3552809;Taboão da Serra;13/03/2020;1;289664;SP;31%
3554003;Tatuí;13/03/2020;1;121766;SP;36%
3555406;Ubatuba;13/03/2020;1;90799;SP;47%
3556206;Valinhos;13/03/2020;1;129193;SP;32%
3556503;Várzea Paulista;13/03/2020;1;121838;SP;33%
3556701;Vinhedo;13/03/2020;1;78728;SP;36%
3557006;Votorantim;13/03/2020;1;122480;SP;34%
3557105;Votuporanga;13/03/2020;1;94547;SP;45%
3501608;Americana;17/03/2020;1;239597;SP;39%
3501905;Amparo;17/03/2020;1;72195;SP;45%
3502804;Araçatuba;17/03/2020;1;197016;SP;36%
3503208;Araraquara;17/03/2020;1;236072;SP;35%
3503307;Araras;17/03/2020;1;134236;SP;42%
3503901;Arujá;17/03/2020;1;89824;SP;40%
3504008;Assis;17/03/2020;1;104386;SP;40%
3504107;Atibaia;17/03/2020;1;142761;SP;41%
3504503;Avaré;17/03/2020;1;90655;SP;42%
3505500;Barretos;17/03/2020;1;122098;SP;44%
3505708;Barueri;17/03/2020;1;274182;SP;34%
3506102;Bebedouro;17/03/2020;1;77496;SP;51%
3506508;Birigui;17/03/2020;1;123638;SP;43%
3507506;Botucatu;17/03/2020;1;146497;SP;39%
3507605;Bragança Paulista;17/03/2020;1;168668;SP;38%
3508504;Caçapava;17/03/2020;1;94263;SP;48%
3509007;Caieiras;17/03/2020;1;101470;SP;40%
3509205;Cajamar;17/03/2020;1;76801;SP;45%
3509601;Campo Limpo Paulista;17/03/2020;1;84650;SP;41%
3510500;Caraguatatuba;17/03/2020;1;121532;SP;48%
3511102;Catanduva;17/03/2020;1;121862;SP;37%
3513009;Cotia;17/03/2020;1;249210;SP;42%
3513405;Cruzeiro;17/03/2020;1;82238;SP;54%
3513504;Cubatão;17/03/2020;1;130705;SP;37%
3515004;Embu das Artes;17/03/2020;1;273726;SP;41%
3515707;Ferraz de Vasconcelos;17/03/2020;1;194276;SP;35%
3516309;Francisco Morato;17/03/2020;1;175844;SP;39%
3516408;Franco da Rocha;17/03/2020;1;154489;SP;40%
3518404;Guaratinguetá;17/03/2020;1;121798;SP;45%
3519071;Hortolândia;17/03/2020;1;230851;SP;40%
3519709;Ibiúna;17/03/2020;1;78878;SP;51%
3520509;Indaiatuba;17/03/2020;1;251627;SP;41%
3522109;Itanhaém;17/03/2020;1;101816;SP;50%
3522208;Itapecerica da Serra;17/03/2020;1;175693;SP;44%
3522307;Itapetininga;17/03/2020;1;163901;SP;42%
3522406;Itapeva;17/03/2020;1;94354;SP;41%
3522505;Itapevi;17/03/2020;1;237700;SP;39%
3522604;Itapira;17/03/2020;1;74773;SP;44%
3523404;Itatiba;17/03/2020;1;120858;SP;37%
3523909;Itu;17/03/2020;1;173939;SP;39%
3524303;Jaboticabal;17/03/2020;1;77263;SP;41%
3524402;Jacareí;17/03/2020;1;233662;SP;41%
3525003;Jandira;17/03/2020;1;124937;SP;37%
3525300;Jaú;17/03/2020;1;150252;SP;41%
3526704;Leme;17/03/2020;1;103391;SP;48%
3527108;Lins;17/03/2020;1;78013;SP;40%
3527207;Lorena;17/03/2020;1;88706;SP;53%
3528502;Mairiporã;17/03/2020;1;100179;SP;47%
3529005;Marília;17/03/2020;1;238882;SP;36%
3529302;Matão;17/03/2020;1;83170;SP;41%
3530706;Mogi Guaçu;17/03/2020;1;151888;SP;43%
3530805;Mogi Mirim;17/03/2020;1;93189;SP;45%
3534708;Ourinhos;17/03/2020;1;113542;SP;39%
3536505;Paulínia;17/03/2020;1;109424;SP;41%
3538006;Pindamonhangaba;17/03/2020;1;168328;SP;48%
3539301;Pirassununga;17/03/2020;1;76409;SP;49%
3539806;Poá;17/03/2020;1;117452;SP;42%
3541406;Presidente Prudente;17/03/2020;1;228743;SP;34%
3543303;Ribeirão Pires;17/03/2020;1;123393;SP;46%
3543907;Rio Claro;17/03/2020;1;206424;SP;40%
3545209;Salto;17/03/2020;1;118663;SP;39%
3545803;Santa Bárbara d'Oeste;17/03/2020;1;193475;SP;36%
3547304;Santana de Parnaíba;17/03/2020;1;139447;SP;41%
3548807;São Caetano do Sul;17/03/2020;1;161127;SP;38%
3548906;São Carlos;17/03/2020;1;251983;SP;41%
3549102;São João da Boa Vista;17/03/2020;1;91211;SP;47%
3550605;São Roque;17/03/2020;1;91016;SP;43%
3550704;São Sebastião;17/03/2020;1;88980;SP;55%
3551702;Sertãozinho;17/03/2020;1;125815;SP;44%
3552403;Sumaré;17/03/2020;1;282441;SP;37%
3552809;Taboão da Serra;17/03/2020;1;289664;SP;38%
3554003;Tatuí;17/03/2020;1;121766;SP;41%
3555406;Ubatuba;17/03/2020;1;90799;SP;54%
3556206;Valinhos;17/03/2020;1;129193;SP;40%
3556503;Várzea Paulista;17/03/2020;1;121838;SP;37%
3556701;Vinhedo;17/03/2020;1;78728;SP;43%
3557006;Votorantim;17/03/2020;1;122480;SP;41%
3557105;Votuporanga;17/03/2020;1;94547;SP;48%
3501608;Americana;18/03/2020;1;239597;SP;41%
3501905;Amparo;18/03/2020;1;72195;SP;46%
3502804;Araçatuba;18/03/2020;1;197016;SP;37%
3503208;Araraquara;18/03/2020;1;236072;SP;37%
3503307;Araras;18/03/2020;1;134236;SP;42%
3503901;Arujá;18/03/2020;1;89824;SP;41%
3504008;Assis;18/03/2020;1;104386;SP;42%
3504107;Atibaia;18/03/2020;1;142761;SP;42%
3504503;Avaré;18/03/2020;1;90655;SP;43%
3505500;Barretos;18/03/2020;1;122098;SP;44%
3505708;Barueri;18/03/2020;1;274182;SP;37%
3506102;Bebedouro;18/03/2020;1;77496;SP;52%
3506508;Birigui;18/03/2020;1;123638;SP;44%
3507506;Botucatu;18/03/2020;1;146497;SP;41%
3507605;Bragança Paulista;18/03/2020;1;168668;SP;39%
3508504;Caçapava;18/03/2020;1;94263;SP;49%
3509007;Caieiras;18/03/2020;1;101470;SP;42%
3509205;Cajamar;18/03/2020;1;76801;SP;45%
3509601;Campo Limpo Paulista;18/03/2020;1;84650;SP;42%
3510500;Caraguatatuba;18/03/2020;1;121532;SP;49%
3511102;Catanduva;18/03/2020;1;121862;SP;38%
3513009;Cotia;18/03/2020;1;249210;SP;44%
3513405;Cruzeiro;18/03/2020;1;82238;SP;55%
3513504;Cubatão;18/03/2020;1;130705;SP;39%
3515004;Embu das Artes;18/03/2020;1;273726;SP;42%
3515707;Ferraz de Vasconcelos;18/03/2020;1;194276;SP;41%
3516309;Francisco Morato;18/03/2020;1;175844;SP;39%
3516408;Franco da Rocha;18/03/2020;1;154489;SP;41%
3518404;Guaratinguetá;18/03/2020;1;121798;SP;45%
3519071;Hortolândia;18/03/2020;1;230851;SP;42%
3519709;Ibiúna;18/03/2020;1;78878;SP;54%
3520509;Indaiatuba;18/03/2020;1;251627;SP;43%
3522109;Itanhaém;18/03/2020;1;101816;SP;51%
3522208;Itapecerica da Serra;18/03/2020;1;175693;SP;42%
3522307;Itapetininga;18/03/2020;1;163901;SP;44%
3522406;Itapeva;18/03/2020;1;94354;SP;43%
3522505;Itapevi;18/03/2020;1;237700;SP;39%
3522604;Itapira;18/03/2020;1;74773;SP;45%
3523404;Itatiba;18/03/2020;1;120858;SP;40%
3523909;Itu;18/03/2020;1;173939;SP;40%
3524303;Jaboticabal;18/03/2020;1;77263;SP;43%
3524402;Jacareí;18/03/2020;1;233662;SP;43%
3525003;Jandira;18/03/2020;1;124937;SP;32%
3525300;Jaú;18/03/2020;1;150252;SP;42%
3526704;Leme;18/03/2020;1;103391;SP;50%
3527108;Lins;18/03/2020;1;78013;SP;41%
3527207;Lorena;18/03/2020;1;88706;SP;55%
3528502;Mairiporã;18/03/2020;1;100179;SP;48%
3529005;Marília;18/03/2020;1;238882;SP;37%
3529302;Matão;18/03/2020;1;83170;SP;42%
3530706;Mogi Guaçu;18/03/2020;1;151888;SP;42%
3530805;Mogi Mirim;18/03/2020;1;93189;SP;44%
3534708;Ourinhos;18/03/2020;1;113542;SP;40%
3536505;Paulínia;18/03/2020;1;109424;SP;42%
3538006;Pindamonhangaba;18/03/2020;1;168328;SP;49%
3539301;Pirassununga;18/03/2020;1;76409;SP;49%
3539806;Poá;18/03/2020;1;117452;SP;40%
3541406;Presidente Prudente;18/03/2020;1;228743;SP;35%
3543303;Ribeirão Pires;18/03/2020;1;123393;SP;45%
3543907;Rio Claro;18/03/2020;1;206424;SP;41%
3545209;Salto;18/03/2020;1;118663;SP;40%
3545803;Santa Bárbara d'Oeste;18/03/2020;1;193475;SP;38%
3547304;Santana de Parnaíba;18/03/2020;1;139447;SP;43%
3548807;São Caetano do Sul;18/03/2020;1;161127;SP;40%
3548906;São Carlos;18/03/2020;1;251983;SP;43%
3549102;São João da Boa Vista;18/03/2020;1;91211;SP;48%
3550605;São Roque;18/03/2020;1;91016;SP;45%
3550704;São Sebastião;18/03/2020;1;88980;SP;57%
3551702;Sertãozinho;18/03/2020;1;125815;SP;45%
3552403;Sumaré;18/03/2020;1;282441;SP;37%
3552809;Taboão da Serra;18/03/2020;1;289664;SP;40%
3554003;Tatuí;18/03/2020;1;121766;SP;43%
3555406;Ubatuba;18/03/2020;1;90799;SP;55%
3556206;Valinhos;18/03/2020;1;129193;SP;42%
3556503;Várzea Paulista;18/03/2020;1;121838;SP;38%
3556701;Vinhedo;18/03/2020;1;78728;SP;45%
3557006;Votorantim;18/03/2020;1;122480;SP;41%
3557105;Votuporanga;18/03/2020;1;94547;SP;48%
3501608;Americana;19/03/2020;1;239597;SP;42%
3501905;Amparo;19/03/2020;1;72195;SP;47%
3502804;Araçatuba;19/03/2020;1;197016;SP;38%
3503208;Araraquara;19/03/2020;1;236072;SP;38%
3503307;Araras;19/03/2020;1;134236;SP;43%
